3320,"Jika keluhan kram perut yang Anda alami semakin berat, saya sarankan untuk melakukan konsultasi dengan dokter spesialis kandungan",F5
3321,Berikut saya sertakan artikel yang berkaitan dengan topik ini,F5
3322,Tips Atasi Kram Perut Saat Hamil,F5
3323,"Demikian jawaban dari saya, semoga bermanfaat",F1
3324,"Salam, dr Sylvia",F1
3325,Dear Nona,F1
3326,Jika hubungan seksual terakhir yang Anda lakukan adalah pada bulan Agustus dan Anda telah mengalami haid di bulan September maka Anda tidak sedang hamil,F4
3327,Tidak mungkin terjadi haid dalam kehamilan,F3
3328,"Keterlambatan menstruasi dapat disebabkan oleh : ketidakseimbangan hormonal, stres psikis, penurunan berat badan secara drastis, aktivitas fisik berlebihan, olahraga, berat obesitas, sindrom polikistik, ovarii (PCOS) penyakit kronis",F3
3329,Anda bisa berkonsultasi dengan dokter kandungan,F5
3330,Dokter akan menelusuri riwayat gejala yang Anda alami dan melakukan pemeriksaan fisik,F5
3331,Pemeriksaan penunjang seperti tes darah dan USG dapat dokter anjurkan,F5
3332,Penaganan yang sesuai akan dokter berikan,F5
3333,"Anjuran yang bisa Anda lakukan: hindari diet ketat, penurunan berat badan yang terlalu drastis, kelola stres psikis dengan bijak, pertahankan berat badan agar tetap normal, hindari aktivitas fisik berlebihan, dan olahraga berat",F5
3334,Artikel yang dapat Anda baca: Penyebab terlambat menstruasi,F5
3335,Tidak mungkin hamil tapi haid,F5
3336,Semoga bermanfaat dr Rony Wijaya,F1
3337,Halo,F1
3338,Apakah Anda sudah mengkonsulkan hal ini dengan dokter yang merawat Anda?,F2
3339,Kapan testis membengkak?,F2
3340,Bagaimana kondisi testis Anda saat ini?,F2
3341,Testis bengkak bisa disebabkan karena beberapa kondisi berikut ini: Hidrokel : penumpukan cairan di testis,F3
3342,Varikokel : pembengkakan pembuluh vena testis,F3
3343,Epididimitis : radang di epididimis  /  saluran sperma,F3
3344,Orchitis : peradangan testis,F3
3345,Hernia skrotalis : penonjolan  /  penurunan organ tubuh ke daerah buah zakar  /  skrotum,F3
3346,"Kanker testis Kondisi pada kulit: misalnya bisul, jerawat, folikulitis",F3
3347,"Testis bengkak sampai meletus, perlu dipastikan lagi meletus yang bagaimana, apakah bisul yang pecah atau memang ada kerusakan pada testis",F3
3348,Oleh sebab itu saya sarankan agar Anda berkonsultasi dengan dokter urologi supaya bisa dipastikan kembali kondisi testis Anda ya,F5
3349,"Testis adalah organ yang memproduksi sperma, sehingga bila terdapat gangguan pada testis dikhawatirkan dapat mempengaruhi kesuburan pria",F3
3350,Penanganan selanjutnya akan diberikan dokter sesuai dengan hasil pemeriksaan,F5
3351,Pastikan melakukan protokol pencegahan covid selama periksa ya,F5
3352,"Untuk menjaga kesehatan testis, sebaiknya gunakan celana yang nyaman dan tidak ketat, hindari berendam air panas terlalu lama atau bersepeda terlalu lama, istirahat cukup, olahraga teratur, dan hindari seks bebas ya",F5
3353,"Semoga bisa membantu Anda, Terima kasih",F1
3354,"Halo, Bu Feronica Felicia Imbing",F1
3355,terima kasih atas pertanyaan yang disampaikan ke Alodokter,F1
3356,Kami dapat memahami kekhwatiran yang Anda rasakan,F1
3357,Perawatan metode kanguru (PMK) adalah metode perawatan untuk bayi berat lahir rendah (BBLR) atau bayi lahir premature dengan melakukan kontak kulit ( skin – to  -  skin contact ) secara langsung antara bayi dan ibu,F3
3358,"Melalui metode ini, suhu tubuh ibu akan menghangatkan bayi",F3
3359,Ada banyak manfaat yang diperoleh dari penerapan PMK,F3
3360,Manfaat paling utama adalah memudahkan pemberian ASI oleh ibu sehingga dapat meningkatkan durasi dan frekuensi pemberian ASI,F3
3361,"Secara khusus, untuk bayi, PMK bermanfaat untuk menurunkan jumlah bayi baru lahir yang meninggal, mencegah hipotermia  /  kedinginan pada BBLR, menstabilkan bayi, menurunkan kejadian infeksi, dan mendukung tumbuh kembang bayi",F3
3362,"Untuk ibu, selain memudahkan pemberian ASI, PMK juga bermanfaat untuk meningkatkan ikatan emosional ( bonding ) antara ibu dan bayi",F3
3363,"Jadi, PMK dapat mempengaruhi ikatan emosional ibu dan bayi secara positif",F4
3364,Jangan ragu untuk berkonsultasi langsung dengan dokter atau dokter spesialis anak mengenai PMK,F4
3365,"Untuk memperkaya wawasan, Anda dapat membaca artikel tentang perawatan metode kanguru",F5
3366,Demikian informasi dari kami,F1
3367,Mudah  -  mudahan senantiasa sehat,F1
3368,Semoga bermanfaat,F1
3369,"Halo Meissy, terima kasih telah bertanya di Alodokter",F1
3370,Kehamilan dapat terjadi oleh adanya suatu proses pembuahan yaitu pertemuan antara sel telur yang dilepaskan (masa ovulasi) dengan sel sperma yang diejakulasikan oleh pasangan pria,F3
3371,"Sehingga hal ini menandakan bahwa jika Anda dan pasangan tidak melakukan hubungan intim dengan penetrasi penis ke liang vagina, maka Anda tidak akan hamil",F4
3372,"Keluhan yang Anda rasakan merupakan suatu keluhan yang kurang spesifik terhadap suatu penyakit tertentu, karena dapat terjadi pada berbagai kondisi gangguan kesehatan seperti : Keletihan yang sangat",F4
3373,Pengaruh psikologis,F4
3374,Kurang istirahat,F4
3375,Kurang asupan cairan ataupun makanan yang sehat,F4
3376,Pengaruh hormonal,F4
3377,Gangguan lambung,F4
3378,"Anemia , dan berbagai gangguan medis lainnya",F4
3379,Adapun beberapa anjuran untuk Anda untuk mengurangi keluhan yang Anda rasakan ini adalah : Perbanyak konsumsi air putih minimal 2 liter sehari,F3
3380,Konsumsi makanan yang sehat dan bergizi,F3
3381,Makan dengan porsi kecil namun sering untuk mencegah gangguan lambung,F3
3382,Kurangi konsumsi minuman berkafein dan bersoda,F3
3383,Hindari merokok dan konsumsi alkohol,F3
3384,Istirahat yang cukup 7 - 8 jam per hari,F3
3385,Hindari pemicu stres dengan senantiasa berpikir positif,F3
3386,Hindari berhubungan seksual secara bebas,F3
3387,"Konsumsi obat pereda nyeri, jika nyeri tidak tertahankan",F3
3388,"Namun jika keluhan ini semakin memberat dan tidak kunjung membaik dengan perubahan pola hidup, sebaiknya Anda melakukan pemeriksaan secara langsung ke dokter untuk mendapatkan terapi yang tepat",F5
3389,"Salam, dr Vita Rahayu",F1
3390,Hai Gendys,F1
3391,Metode kontrasepsi ada berbagai macam,F3
3392,Suntik KB merupakan salah satu yang cukup digemari,F3
3393,"Suntik ini ada 2 jenis, yaitu suntik KB 1 bulan dan suntik KB 3 bulan",F3
3394,Penggunaan suntik KB 1 bulan yang Anda lakukan tentu memiliki berbagai nilai positif dan negatif,F3
3395,Kelebihan : Resiko gangguan menstruasi lebih kecil dibanding yang 3 bulan,F3
3396,Aman digunakan oleh wanita yang mengonsumsi obat antiretroviral (untuk HIV),F3
3397,Tidak perlu repot mengingat pil kontrasepsi setiap hari,F3
3398,Kekurangan : Butuh beberapa waktu untuk mengembalikan kesuburan,F3
3399,Tidak memberi perlindungan pada penyakit menular seksual,F3
3400,Berpotensi memberi berbagai efek samping termasuk gangguan menstruasi,F3
3401,Pada siklus menstruasi yang Anda alami tentu tidak normal jika dilihat secara siklus normal,F4
3402,"Akan tetapi mengingat Anda menggunakan suntik KB 1 bulan, sementara hal ini masih ditolerir",F4
3403,"Jika Anda merasa khawatir akan hal ini, Anda dapat berkonsultasi lebih lanjut dengan dokter spesialis kandungan",F5
3404,Dokter dapat melakukan pemeriksaan lanjutan dengan USG kepada Anda,F5
3405,"Semoga membantu, dr Yosephine",F1
3406,Salam,F1
3407,"Dari informasi yang Anda sampaikan, perlu kiranya diketahui penyebab Anda sulit hamil",F2
3408,"Pada beberapa wanita, gangguan kesuburan dapat juga disebabkan oleh gangguan keseimbangan hormonal kewanitaan, sehingga hormon yang bertanggung jawab mengontrol haid, dan mengatur masa subur dan ovulasi juga mengalami gangguan",F3
3409,"Dalam bentuk seperti ini, maka salah satu efek samping yang dirasakan dapat berupa kehamilan yang tak kunjung terjadi",F3
3410,"Sehingga dengan mengontrol kondisi hormonal kewanitaan salah satunya dengan pil KB, maka diharapkan, siklus haid, dan ovulasi Anda lebih baik",F3
3411,"Namun, semua ini diperlukan pemeriksaan awal ke dokter kandungan terlebih dahulu",F3
3412,"Dokter akan memastikan penyebab sulit hamil pada pasangan, baik dari pihak istri ataupun dari pihak suami",F3
3413,"Bila penyebab sulit hamil ini dikarena oleh gangguan keseimbangan hormonal, maka diharapkan dengan menggunakan pil KB dapat membantu siklus haid dan ovulasi sesuai yang diharapkan",F3
3414,"Namun, perlu juga dipertimbangkan beberapa resiko yang mempengaruhi kesuburan suami dan istri: 1 kegemukan atau kurus",F3
3415,2 merokok,F3
3416,3 konsumsi obat dan alkohol,F3
3417,"4 gangguan pada sistem reproduksi, seperti infeksi, tumor, ataupun gangguan ovulasi",F3
3418,Diskusikan dengan dokter kandungan Anda dan langkah  -  langkah perawatan lanjutan yang akan dilakukan,F5
3419,"Demikian informasi yang bisa kami sampaikan, baca juga diskusi",F1
3420,dr Ulfi,F1
3421,Halo Cindy,F1
3422,Diagnosis suatu penyakit sulit dan tidak boleh ditentukan hanya berdasarkan pemeriksaan penunjang saja,F3
3423,Butuh diiringi tanya jawab dan pemeriksaan fisik agar diagnosisnya tepat,F3
3424,"Pembesaran ureter bisa disebabkan oleh kondisi yang normal, misalnya pada saat kehamilan",F3
3425,"Saluran kemih dapat melebar karena efek dari progesteron dan karena tekanan pada panggul, dan bisa bertahan hingga 6 - 12 minggu setelah kelahiran",F3
3426,"Selain itu, pembesaran ureter juga bisa disebabkan hal lain seperti batu saluran kemih (baik di ureter, urethra, ginjal maupun kandung kemih), kelainan bawaan, penyempitan di suatu bagian (striktur), massa  /  tumor pada daerah panggul, infeksi saluran kemih berulang, dan lain sebagainya",F3
3427,Tidak semua dari penyebab pembesaran ureter berbahaya,F4
3428,tetapi sebaiknya tetap diperiksa untuk menghindari hal  -  hal yang tidak diinginkan,F5
3429,Sebaiknya Anda memeriksakan diri pada dokter spesialis urologi untuk mendapatkan tindak lanjut,F5
3430,Dokter urologi akan menentukan penanganan yang sesuai dengan keadaan Anda,F5
3431,"Salam, dr Mega",F1
3432,Halo,F1
3433,"Untuk melihat kemungkinan kehamilan, diperlukan pengetahuan mengenai masa subur",F3
3434,Masa subur dapat diperkirakan bila seorang wanita mengalami siklus menstruasi yang rata  -  rata teratur,F3
3435,"Pencatatan siklus menstruasi secara rinci selama 8 bulan, dapat membantu kita memperkirakan kapan masa subur",F3
3436,"Secara singkat , masa subur terjadi sekitar 12 sampai 16 hari sebelum masa haid berikutnya",F3
3437,Kehamilan terjadi apabila sel telur sudah dilepaskan dari indung telur dan bertemu dengan sel sperma (pembuahan),F3
3438,"Sehingga bila Anda berada dalam masa subur dan melakukan hubungan seksual, maka mungkin terjadi kehamilan",F3
3439,Rentang siklus menstruasi yang normal adalah 28  -  35 hari setiap bulannya dihitung dari hari pertama haid yang terakhir Anda alami,F3
3440,"Tidak setiap waktu, siklus menstruasi selalu sama setiap bulan",F3
3441,"Salah satu penyebab terlambat haid, yang paling sering pada wanita yang menikah dan melakukan hubungan seksual secara rutin adalah kehamilan",F3
3442,Mengetahui kehamilan dapat dilakukan secara mandiri setelah 1 minggu terlambat haid dengan testpack,F3
3443,"Misal bila perkiraan masa haid Anda di bulan Juli adalah tanggal 4 Juli, maka sebaiknya testpack dilakukan sekitar tanggal 11 sampai 18 Juli bila Anda belum mengalami haid pada rentang tanggal tersebut",F3
3444,Selengkapnya mengenai Testpack dapat Anda baca dalam artikel Alodokter dengan klik di sini,F5
3445,"Adapun tanda  -  tanda kehamilan adalah terlambat haid lebih dari satu minggu, mual dan atau muntah terutama di pagi hari, sakit kepala, badan terasa pegal lemas, nyeri disertai pembesaran payudara, kram di perut dan munculnya bercak darah sedikit yang berhenti dengan sendirinya",F3
3446,Namun gejala  -  gejala tersebut kadang bisa saja diakibatkan hal lain yang tidak berhubungan dengan kehamilan,F3
3447,"Untuk memastikan apakah Anda hamil atau mengalami penyakit yang mengganggu menstruasi, sebaiknya berkonsultasi langsung dengan Dokter Spesialis Kebidanan dan Kandungan",F5
3448,"Berikan informasi detail mengenai kapan terakhir Anda haid dan bagaimana siklus menstruasi Anda serta keluhan fisik yang mungkin Anda rasakan, hal tersebut akan sangat membantu Dokter untuk mengetahui kondisi kesehatan Anda dan peluang kehamilan",F5
3449,"Dokter akan melakukan pemeriksaan medis menyeluruh dan cermat dan bila diperlukan pemeriksaan penunjang seperti USG untuk memastikan kehamilan, pemeriksaan darah untuk kehamilan dan kondisi medis secara umum",F5
3450,"Jalankan Pola Hidup Sehat secara konsisten, terutama bila ingin mempersiapkan kehamilan, sebagai berikut : Beristirahat dengan cukup di malam hari , minimal 7 jam sehari",F5
3451,Makan makanan yang sehat bergizi seimbang,F5
3452,"Boleh Mengonsumsi suplemen asam folat untuk mempersiapkan kehamilan, boleh suplemen yang dijual bebas",F5
3453,Konsumsi air minum yang cukup,F5
3454,"Berolahraga secara teratur 5x dalam seminggu, 1 x sesi olahraga 30 sampai 60 menit",F5
3455,Mengelola stres dengan bijaksana,F5
3456,Menjaga kebersihan daerah kewanitaan dengan membasuhnya menggunakan air mengalir dan sabun yang lembut,F5
3457,"Hindari terlalu sering menggunakan sabun untuk membersihkan vagina karena akan menimbulkan iritasi pada vagina, cukup 1x dalam sehari",F5
3458,Selalu jaga area selangkangan tetap kering,F5
3459,Menggunakan pakaian dalam yang menyerap keringat dan lembut,F5
3460,Gantilah pakaian dalam secara teratur untuk menjaga agar daerah selangkangan tetap kering,F5
3461,Hal ini untuk menghindarikan diri dari infeksi organ reproduksi dan menjaga kesehatan kehamilan,F5
3462,"Demikian informasi yang dapat Kami bagikan, semoga membantu Anda",F1
3463,"Salam sehat, dr Caecilia Haryu Aryapti",F1
3464,"Selamat pagi, terima kasih atas pertanyaannya",F1
3465,"Tinja bayi dapat bervariasi dalam hal frekuensi, warna, dan konsistensi bergantung pada proses alami di saluran cerna bayi dan apa yang dimakan",F3
3466,Frekuensi BAB juga dapat bervariasi antara 6 - 8 kali per hari,F3
3467,Konsistensi tinja dapat padat hingga lunak dan sedikit cair,F3
3468,Warna tinja bervariasi dari kuning cerah hingga cokelat gelap,F3
3469,Bayi yang mendapatkan ASI eksklusif akan menghasilkan tinja yang lebih cair dengan warna yang lebih cerah,F3
3470,"Sedangkan jika bayi yang mendapatkan susu formula, umumnya tinja berwarna kuning kehijauan, sedikit lebih padat, namun tidak sepadat selai kacang",F3
3471,Saat bayi sudah mulai mendapat makanan padat maka warna tinjanya akan lebih bervariasi,F3
3472,"Waspadai jika bayi mengalami perubahan karakteristik feses sebaiknya konsultasikan dengan dokter, seperti berikut : 1 Berwarna kehitaman 2 Disertai darah segar 3 Frekuensi menjadi lebih sering dan lebih cair dari biasanya 4 Frekuensi menjadi lebih jarang dari biasanya dan cenderung keras",F5
3473,"Sekian, semoga dapat membantu Wassalam",F1
3474,Dear Firdagstn,F1
3475,Keluhan yang Anda alami dapat disebabkan oleh penyakit asam lambung,F4
3476,Penyakit asam lambung merupakan kondisi di mana asam lambung naik dari lambung ke kerongkongan hingga masuk ke dalam mulut,F3
3477,"Gejala yang ditimbulkannya berupa: perut kembung yang kerap menimbulkan sendawa berlebihan, mual sensasi seperti terbakar di dada, kesulitan menelan, rasa pahit atau asam di dalam mulut, nyeri dada, batuk laringitis, bau napas yang tidak sedap, gigi menjadi rusak dan lain sebagainya",F3
3478,"Pengobatan penyakit asam lambung dapat berupa obat  -  obatan golongan antasida, penghambat reseptor H2, penghambat pompa proton, prokinetik",F3
3479,"Untuk kasus yang berat, operasi dapat ditempuh",F3
3480,"Anjuran yang bisa Anda lakukan: hindari langsung berbaring setelah makan, batasi mengonsumsi makanan pedas dan berminyak, konsumsi makanan dalam porsi kecil namun lebih sering, kelola stres dengan bijak, hindari merokok dan minum minuman keras, batasi mengonsumsi minuman berkafein dan bersoda, tidur dengan menggunakan bantal yang agak tinggi",F5
3481,Artikel yang bisa Anda baca; Penyakit asam lambung,F5
3482,Perut kembung,F5
3483,Semoga bermanfaat dan salam,F1
3484,dr Rony Wijaya,F1
3485,Hai Syifawzia,F1
3486,terima kasih atas pertanyaan anda,F1
3487,Kehamilan dapat terjadi jika sel sperma dengan sel telur matang yang berada di tuba yang disebut pembuahan dan terjadi implantasi  /  penempelan janin kedalam rahim,F3
3488,Kehamilan sangat mungkin terjadi bila wanita berada dalam masa subur,F3
3489,"Masa subur ditandai dengan ovulasi, yaitu pelepasan sel telur matang yang siap dibuahi dari indung telur",F3
3490,Ovulasi terjadi 14 hari sebelum menstruasi berikutnya,F3
3491,"Untuk mngetahui masa subur wanita, harus diketahui terlebih dahulu apakah menstruasi teratur setiap 28 hari atau tidak",F3
3492,Jika tidak maka perlu dilakukan pencatatan menstruasi selama 6 - 8 bulan baru dapat dilakukan perhitungan masa subur,F3
3493,Anda dapat membaca artikel mengenai Menghitung Masa Subur,F5
3494,"Pada kasus anda dimana hubungan seksual dilakukan sehari sebelum menstruasi, kemungkinan hamil masih mungkin terjadi meski sangat kecil",F4
3495,Karena pada saat ini endometrium atau lapisan dinding rahim yang dipersiapkan untuk terjadinya kehamilan mengalami peluruhan,F4
3496,Sebagai tambahan informasi anda dapat membaca Proses Pembuahan,F5
3497,Semoga bermanfaat,F1
3498,"Salam, dr Dian",F1
3499,Halo Mawar,F1
3500,Sakit maag pada kehamilan dapat membuat mual dan muntah yang dialami menjadi berlebihan,F3
3501,Apalagi pada kehamilan trimester awal,F3
3502,"Selain itu dengan pembesaran rahim, organ di dalam rongga perut pun ikut terdesak termasuk lambung sehingga asam lambung pun dapat terdorong, mengalir kembali ke kerongkongan (atau yang disebut penyakit gastroesophageal reflux )",F3
3503,Dengan adanya mual dan muntah serta diperberat dengan penyakit asam lambung membuat asupan nutris pada ibu hamil menjadi sedikit sehingga dapat membuat penurunan berat badan,F3
3504,Normalnya pada ibu hamil maka akan terjadi peningkatan berat badan,F3
3505,"Jika Anda mengalami penurunan berat badan selama masa kehamilan, sebaiknya Anda melakukan kontrol kehamilan dengan dokter kandungan agar bisa dilakukan pemeriksaan misalnya dengan USG untuk mengetahui kondisi kehamilan dan janin Anda",F5
3506,Jika dari hasil pemeriksaan didapatkan kondisi kehamilan dan janin baik maka Anda tidak perlu khawatir,F4
3507,Berat badan yang turun di awal kehamilan pada dasarnya bukanlah sesuatu yang perlu dikhawatirkan apalagi jika Ibu sempat mengalami mual dan muntah yang cukup parah,F3
3508,"Namun, penurunan berat badan yang berlebihan bisa jadi tanda lebih serius misalnya masalah kelenjar tiroid",F3
3509,Penurunan berat badan pada ibu dengan berat badan normal juga perlu diwaspadai,F3
3510,"Jika terjadi, Ibu berisiko memiliki ukuran janin yang di bawah normal",F3
3511,"Sementara pada Ibu yang mengalami kelebihan berat badan, penurunan ini masih dianggap normal karena baik untuk mencegah komplikasi kehamilan lainnya seperti preeklamsia",F3
3512,"Makanan yang bagus untuk ibu hamil adalah seperti asupan protein, kalsium dan asam folat menjadi daftar nutrisi penting selama kehamilan",F3
3513,"Pilih makanan dengan buah  -  buahan segar, sayuran serta protein tanpa lemak seperti ayam dan ikan",F3
3514,Hindari makanan tinggi lemak dari makanan cepat saji atau makanan olahan yang tidak mengandung nutrisi yang cukup,F3
3515,Lemak juga dibutuhkan bagi Ibu yang mengalami berat badan turun saat hamil,F3
3516,"Namun, usahakan agar Ibu memilih kandungan lemak yang lebih sehat",F3
3517,"Lemak sehat bisa ditemukan pada kacang  -  kacangan, alpukat dan beberapa jenis ikan seperti ikan salmon atau tuna",F3
3518,Semoga Bermanfaat dr Eni Yulvia S,F1
3519,Dear thabitasela,F1
3520,"Terkadang memang terjadi perubahan pada warna tinja bayi, dan sebagian besar merupakan kondisi yang normal sehingga Anda tidak perlu khawatir",F3
3521,"Bila bayi Anda mendapatkan ASI eksklusif, biasanya tinja memang berwarna kekuningan dan terkadang disertai bentuk biji  -  bijian",F3
3522,"Bila terdapat warna kehitaman, sering kali penyebabnya adalah bayi tidak sengaja menelan sedikit darah ibu dari payudara yang lecet",F4
3523,"Sebelum menyusui, pastikan bahwa Anda mengoleskan ASI terlebih dahulu pada puting untuk melembapkan dan menyiapkan puting untuk mengurangi terjadinya lecet",F3
3524,"Pada penggunaan susu formula, terutama apabila sering berganti produk, bayi bisa mengalami alergi pada produk yang dikonsumsi",F3
3525,Namun ada beberapa hal yang perlu Anda waspadai jika BAB bayi menjadi Cair atau mencret (dicurgai adanya infeksi),F3
3526,"Tercampur darah (dicurigai adanya masalah pencernaan mulai karena infeksi, hingga trauma)",F3
3527,Berwarna sangat hitam pekat (dicurigai adanya pendarahan saluran pencernaan),F3
3528,Berwarna putih  /  pucat atau seperti ada lapisan putih (dicurgai adanya gangguan penyerapan lemak),F3
3529,"Bila bayi tampak gelisah dan terdapat gejala diatas, segera periksakan ke dokter, terutama spesialis anak untuk pemeriksaan lanjut dan penanganan yang tepat",F5
3530,"Jika memungkinkan, berikan ASI eksklusif, setidaknya hingga usia 6 bulan, banyak sekali mafaat dan kandungan ASI yang tentunya tdiak dapat digantikan produk apapun",F5
3531,"Bila terpaksa harus menggunakan susu formula, pastikan penyiapan susu benar  -  benar bersih dan bebas dari kontaminasi kuman, perhatikan proses penyeduhan air susu, hingga kebersihan botol susu",F5
3532,"Sekian, semoga bermanfaat dr Siti Rahmayanti",F1
3533,"Hai, Pertama  -  tama, saya ingin mengucapkan Terima kasih telah memberikan pertanyaan di Alodokter com",F1
3534,Saya dr Radhianie Djan akan mencoba membantu menjawab pertanyaan anda,F1
3535,Nyeri pada dada harus ditanggapi serius,F4
3536,Karena gejala ini merupakan salah satu gejala yang sering dialami jika mengalami serangan jantung,F4
3537,"Namun banyak nyeri dada yang tidak diakibatkan oleh penyakit jantung yaitu, 1 Cedera pada otot rongga dada atau  /  dan tulang rusuk",F3
3538,2 ostochondritis atau inflamasi pada tulang rawan yang menyambungkan tulang dada dengan tulang rusuk,F3
3539,3 Penyakit asam lambung dan nyeri ulu hati (GERD),F3
3540,4 Batu empedu atau gangguan pada kandung empedu,F3
3541,5 Gangguan menelan,F3
3542,6 Mastitis atau peradangan pada jaringan payudara,F3
3543,7 Infeksi herpes zoster,F3
3544,"8 Serangan panik atau kecemasan â€“ detak jantung penderitanya menjadi sangat cepat, sesak napas dan dilanda rasa ketakutan atau kecemasan yang hebat",F3
3545,"9 Pneumotoraks atau adanya udara di antara kedua lapisan yang membungkus paru  -  paru, sehingga paru  -  paru mengempis dan penderitanya sangat sulit bernapas",F3
3546,10 Emboli paru atau terbentuknya gumpalan darah di pembuluh darah paru  -  paru,F3
3547,"Terdapat beberapa gejala khas pada nyeri dada yang disebabkan oleh serangan jantung yaitu, 1 Nyeri dada disebabkan oleh kegiatan fisik, relatif ringan, berlangsung kurang dari 20 menit dan reda setelah mengonsumsi obat untuk angin",F3
3548,"2 Rasa nyeri akibat serangan jantung bisa muncul saat tidur atau istirahat, tanpa perlu dipicu oleh aktivitas berat",F3
3549,"3 Nyeri dada juga bisa disertai oleh berkeringat dingin, rasa mual  /  muntah, dan rasa sakit yang menyebar ke lengan kiri atau rahang",F3
3550,4 Dada terasa tertekan atau sangat sakit,F3
3551,5 Sulit bernapas,F3
3552,6 Rasa nyeri berlangsung lama,F3
3553,7 Pusing atau merasa lemas,F3
3554,"Oleh Karena itu agar dapat menentukan pengobatan yang tepat terhadap kondisi nyeri dada yang anda alami maka perlu dilakukan pemeriksaan oleh dokter untuk mengetahui penyebab, lalu dilakukan tatalaksana terhadap penyebabnya",F5
3555,Oleh karena itu kami menyarankan sebaiknya anda bertemu dengan tenaga medis terutama dokter spesialis jantung,F5
3556,"Dokter akan melakukan wawancara medis, pemeriksaan fisik dan pemeriksaan lanjutan seperti pemeriksaan darah, EKG (rekam jantung) agar dapat mengetahui lebih jelas penyebab dari nyeri dada yang anda alami",F5
3557,Untuk penjelasan lebih lanjut anda dapat membaca artikel mengenai: Nyeri dada,F5
3558,"Sekian informasi yang dapat kami sampaikan, semoga informasi ini dapat bermanfaat untuk mengatasi keluhan anda",F1
3559,"Salam, dr Radhianie Djan, BmedSc",F1
3560,"Halo, Terima kasih atas pertanyaannya untuk Alodokter",F1
3561,"Pertama  -  tama, saya hendak mengkonfirmasi terlebih dahulu, apakah yang anda maksudkan dengan telah datang bulan hampir selama 3 bulan adalah anda mengalami perdarahan terus menerus selama 3 bulan, atau anda salah mengetik telat atau anda tidak mengalami datang bulan selama 3 bulan?",F2
3562,"Bila anda mengalami menstruasi  /  perdarahan terus menerus selama 3 bulan, maka anda harus segera memeriksakan diri anda ke dokter kandungan, terutama bila perdarahan yang anda alami cukup banyak dan anda saat ini mengalami gejala  -  gejala kekurangan darah seperti pusing, pucat, keringat dingin, jantung berdebar, dan lain  -  lain",F5
3563,"Bila anda mengalami keterlambatan datang bulan (anda tidak menstruasi sudah 3 bulan), maka sebaiknya anda melakukan pemeriksaan kehamilan terlebih dahulu dengan menggunakan testpack",F5
3564,Lakukan pemeriksaan dengan menggunakan kencing pertama di pagi hari agar hasilnya lebih akurat dan pastikan anda membaca dan mengikuti dengan baik petunjuk pemakaian pada kemasan alat,F5
3565,"Bila hasilnya positif, maka keterlambatan menstruasi anda disebabkan oleh kehamilan",F3
3566,"Bila hasilnya negatif, maka perlu dipikirkan kemungkinan penyebab lainnya, misalnya saja: gangguan hormonal karena tubuh yang terlalu gemuk atau terlalu kurus, peningkatan ataupun penurunan berat badan berlebihan, stres berlebihan, olahraga berlebihan",F3
3567,"Penggunaan obat  -  obatan tertentu ataupun kontrasepsi hormonal gangguan hormonal karena penyakit tertentu seperti PCOS, diabetes, gangguan hormon tiroid tumor  /  kanker tertentu yang mengganggu kondisi hormonal",F3
3568,Anda harus melakukan pemeriksaan ke dokter kandungan dan sebaiknya pemeriksaan tidak ditunda  -  tunda bila memang sudah 3 bulan anda tidak mengalami menstruasi,F5
3569,Dokter kandungan akan melakukan pemeriksaan lebih lanjut untuk mencari penyebab pasti gangguan menstruasi anda,F5
3570,"Sekian informasi dari saya, semoga cukup menjawab",F1
3571,Hai Hutabarat,F1
3572,Membawa bayi menggunakan pesawat banyak menimbulkan pertanyaan pada sebagian besar orang,F3
3573,Berikut beberapa hal yang perlu diperhatikan sebelum membawa bayi menggunakan pesawat : Usia 2 hari sebenarnya bayi sudah bisa bepergian selama tidak mengidap penyakit tertentu,F3
3574,Akan tetapi sebenarnya usia yang dianjurkan adalah diatas 3 bulan,F3
3575,"Jika memang mendesak, banyak maskapai penerbangan yang memberi aturan usia minimal adalah 2 minggu",F5
3576,Sehingga bayi usia 2 bulan boleh menggunakan pesawat terbang,F5
3577,Pilih juga jam terbang yang pas dengan jam tidur bayi,F5
3578,Gunakan juga tempat tidur khusus bayi dalam penerbangan,F5
3579,Umumnya ibu dengan bayi diperkenankan untuk duduk di bagian depan agar memiliki ruang yang lebih luas,F5
3580,Jangan pergi jika bayi mengalami gangguan pernapasan atau saluran napas dan telinga,F5
3581,Bawa perlengkapan bayi Anda selama di pesawat,F5
3582,Simak juga diskusi berikut ini,F5
3583,Semoga bermanfaat,F1
3584,dr Yosephine,F1
3585,Hai Devianii,F1
3586,"Batuk merupakan kompensasi tubuh untuk mengeluarkan benda asing dari tenggorokan baik itu dahak, asap, dan lain  -  lain",F3
3587,Batuk pada umumnya akan sembuh dengan sendirinya dalam waktu tiga minggu dan hingga saat ini keefektifan obat batuk belum dapat dibuktikan,F3
3588,"Batuk bisa dibagi menjadi 3 yaitu batuk akut yang terjadi sampai 3 minggu, batuk subakut terjadi 3 - 8 minggu dan batuk kronis terjadi lebih dari 8 minggu",F3
3589,"Beberapa penyebab batuk: Batuk akut biasanya disebabkan oleh: Infeksi saluran pernafasan atas seperti flu, pilek, laringitis, sinusitis, batuk rejan",F3
